sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_M0x10MCx1810,Archaea,2157,D,550,0,550,0.00010,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx1810,Viruses,10239,D,552,0,552,0.00010,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1810,Duplodnaviria,2731341,D,552,0,552,0.00010,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1563,Bacteria,2,D,6103107,0,6103107,0.98873,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1563,Eukaryota,2759,D,65245,0,65245,0.01057,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1563,Viruses,10239,D,2173,0,2173,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1563,Duplodnaviria,2731341,D,2173,0,2173,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2294,Bacteria,2,D,6403147,0,6403147,0.99944,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2294,Eukaryota,2759,D,579,0,579,0.00009,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2294,Viruses,10239,D,1493,0,1493,0.00023,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2294,Duplodnaviria,2731341,D,1493,0,1493,0.00023,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1225,Bacteria,2,D,6034918,0,6034918,0.99975,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1225,Eukaryota,2759,D,967,0,967,0.00016,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1225,Viruses,10239,D,270,0,270,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1225,Duplodnaviria,2731341,D,270,0,270,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2301,Bacteria,2,D,4920442,0,4920442,0.98959,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2301,Eukaryota,2759,D,2628,0,2628,0.00053,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2301,Viruses,10239,D,24572,0,24572,0.00494,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2301,Duplodnaviria,2731341,D,24572,0,24572,0.00494,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1574,Bacteria,2,D,5045276,0,5045276,0.97615,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1574,Eukaryota,2759,D,871,0,871,0.00017,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1574,Viruses,10239,D,61200,0,61200,0.01184,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1574,Duplodnaviria,2731341,D,61200,0,61200,0.01184,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2139,Bacteria,2,D,4578014,0,4578014,0.96625,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2139,Eukaryota,2759,D,1267,0,1267,0.00027,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2139,Archaea,2157,D,135,0,135,0.00003,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2139,Viruses,10239,D,79266,0,79266,0.01673,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2139,Duplodnaviria,2731341,D,79208,0,79208,0.01672,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2139,Monodnaviria,2731342,D,52,0,52,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1206,Bacteria,2,D,4570455,0,4570455,0.99905,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1206,Eukaryota,2759,D,1923,0,1923,0.00042,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1206,Viruses,10239,D,1217,0,1217,0.00027,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1206,Duplodnaviria,2731341,D,1215,0,1215,0.00027,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2277,Bacteria,2,D,5338094,0,5338094,0.99885,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2277,Eukaryota,2759,D,1532,0,1532,0.00029,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2277,Archaea,2157,D,16,0,16,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2277,Viruses,10239,D,2289,0,2289,0.00043,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2277,Duplodnaviria,2731341,D,2285,0,2285,0.00043,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2113,Bacteria,2,D,3888932,0,3888932,0.99182,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2113,Eukaryota,2759,D,10066,0,10066,0.00257,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2113,Archaea,2157,D,58,0,58,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2113,Viruses,10239,D,10966,0,10966,0.00280,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2113,Duplodnaviria,2731341,D,10966,0,10966,0.00280,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1171,Bacteria,2,D,4580930,0,4580930,0.96126,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1171,Archaea,2157,D,2704,0,2704,0.00057,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx1171,Eukaryota,2759,D,806,0,806,0.00017,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1171,Viruses,10239,D,90565,0,90565,0.01900,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1171,Duplodnaviria,2731341,D,90496,0,90496,0.01899,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1171,Monodnaviria,2731342,D,67,0,67,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2411,Bacteria,2,D,3595096,0,3595096,0.99583,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2411,Eukaryota,2759,D,2299,0,2299,0.00064,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2411,Archaea,2157,D,36,0,36,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2411,Viruses,10239,D,6365,0,6365,0.00176,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2411,Duplodnaviria,2731341,D,6365,0,6365,0.00176,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2443,Bacteria,2,D,6282802,0,6282802,0.99252,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2443,Eukaryota,2759,D,672,0,672,0.00011,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2443,Viruses,10239,D,23340,0,23340,0.00369,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2443,Duplodnaviria,2731341,D,23316,0,23316,0.00368,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2443,Monodnaviria,2731342,D,24,0,24,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2037,Bacteria,2,D,3105882,0,3105882,0.99632,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2037,Archaea,2157,D,4422,0,4422,0.00142,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2037,Eukaryota,2759,D,989,0,989,0.00032,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2037,Viruses,10239,D,3036,0,3036,0.00097,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2037,Duplodnaviria,2731341,D,3007,0,3007,0.00096,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2037,Monodnaviria,2731342,D,29,0,29,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1746,Bacteria,2,D,5924851,0,5924851,0.99500,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1746,Eukaryota,2759,D,18121,0,18121,0.00304,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1746,Viruses,10239,D,5829,0,5829,0.00098,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1746,Duplodnaviria,2731341,D,5829,0,5829,0.00098,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2722,Bacteria,2,D,5432563,0,5432563,0.99747,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2722,Eukaryota,2759,D,1314,0,1314,0.00024,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2722,Viruses,10239,D,6237,0,6237,0.00115,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2722,Duplodnaviria,2731341,D,6214,0,6214,0.00114,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2722,Monodnaviria,2731342,D,23,0,23,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1844,Bacteria,2,D,6123785,0,6123785,0.99821,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1844,Eukaryota,2759,D,3086,0,3086,0.00050,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1844,Viruses,10239,D,3944,0,3944,0.00064,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1844,Duplodnaviria,2731341,D,3944,0,3944,0.00064,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2433,Bacteria,2,D,6812803,0,6812803,0.98961,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2433,Eukaryota,2759,D,731,0,731,0.00011,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2433,Archaea,2157,D,18,0,18,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2433,Viruses,10239,D,35376,0,35376,0.00514,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2433,Duplodnaviria,2731341,D,35376,0,35376,0.00514,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2095,Bacteria,2,D,2823087,0,2823087,0.99324,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2095,Archaea,2157,D,4255,0,4255,0.00150,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2095,Eukaryota,2759,D,758,0,758,0.00027,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2095,Viruses,10239,D,7100,0,7100,0.00250,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2095,Duplodnaviria,2731341,D,7100,0,7100,0.00250,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1350,Bacteria,2,D,3754723,0,3754723,0.99892,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1350,Eukaryota,2759,D,1156,0,1156,0.00031,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1350,Archaea,2157,D,202,0,202,0.00005,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx1350,Viruses,10239,D,1361,0,1361,0.00036,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1350,Duplodnaviria,2731341,D,1354,0,1354,0.00036,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2448,Bacteria,2,D,6350535,0,6350535,0.98972,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2448,Eukaryota,2759,D,674,0,674,0.00011,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2448,Archaea,2157,D,11,0,11,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2448,Viruses,10239,D,32646,0,32646,0.00509,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2448,Duplodnaviria,2731341,D,32644,0,32644,0.00509,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1581,Bacteria,2,D,6296065,0,6296065,0.93767,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1581,Eukaryota,2759,D,984,0,984,0.00015,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1581,Viruses,10239,D,208783,0,208783,0.03109,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1581,Duplodnaviria,2731341,D,208783,0,208783,0.03109,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2613,Bacteria,2,D,7066385,0,7066385,0.97276,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2613,Eukaryota,2759,D,1385,0,1385,0.00019,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2613,Viruses,10239,D,98245,0,98245,0.01352,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2613,Duplodnaviria,2731341,D,98245,0,98245,0.01352,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2026,Bacteria,2,D,7254426,0,7254426,0.99205,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2026,Eukaryota,2759,D,749,0,749,0.00010,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2026,Viruses,10239,D,28686,0,28686,0.00392,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2026,Duplodnaviria,2731341,D,28683,0,28683,0.00392,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2541,Bacteria,2,D,7144440,0,7144440,0.99970,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2541,Eukaryota,2759,D,1700,0,1700,0.00024,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2541,Viruses,10239,D,220,0,220,0.00003,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2541,Duplodnaviria,2731341,D,220,0,220,0.00003,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2989,Bacteria,2,D,3461430,0,3461430,0.99098,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2989,Archaea,2157,D,2238,0,2238,0.00064,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2989,Eukaryota,2759,D,1280,0,1280,0.00037,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2989,Viruses,10239,D,13988,0,13988,0.00400,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2989,Duplodnaviria,2731341,D,13986,0,13986,0.00400,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2706,Bacteria,2,D,5450084,0,5450084,0.99695,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2706,Eukaryota,2759,D,1623,0,1623,0.00030,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2706,Archaea,2157,D,34,0,34,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2706,Viruses,10239,D,7507,0,7507,0.00137,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2706,Duplodnaviria,2731341,D,7507,0,7507,0.00137,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2758,Bacteria,2,D,5152959,0,5152959,0.98262,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2758,Archaea,2157,D,50542,0,50542,0.00964,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2758,Eukaryota,2759,D,1255,0,1255,0.00024,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2758,Viruses,10239,D,19681,0,19681,0.00375,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2758,Duplodnaviria,2731341,D,19681,0,19681,0.00375,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2200,Bacteria,2,D,7773012,0,7773012,0.99978,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2200,Eukaryota,2759,D,1630,0,1630,0.00021,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2200,Viruses,10239,D,30,0,30,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2200,Duplodnaviria,2731341,D,30,0,30,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx3132,Bacteria,2,D,3917215,0,3917215,0.99747,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx3132,Eukaryota,2759,D,1576,0,1576,0.00040,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx3132,Archaea,2157,D,859,0,859,0.00022,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx3132,Viruses,10239,D,3746,0,3746,0.00095,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx3132,Duplodnaviria,2731341,D,3746,0,3746,0.00095,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2862,Bacteria,2,D,4811937,0,4811937,0.99748,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2862,Eukaryota,2759,D,2999,0,2999,0.00062,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2862,Archaea,2157,D,1829,0,1829,0.00038,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2862,Viruses,10239,D,3664,0,3664,0.00076,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2862,Duplodnaviria,2731341,D,3630,0,3630,0.00075,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2862,Monodnaviria,2731342,D,34,0,34,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx3085,Bacteria,2,D,6259731,0,6259731,0.99950,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx3085,Eukaryota,2759,D,1346,0,1346,0.00021,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx3085,Viruses,10239,D,896,0,896,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx3085,Duplodnaviria,2731341,D,879,0,879,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx3085,Monodnaviria,2731342,D,17,0,17,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2829,Bacteria,2,D,7129868,0,7129868,0.99947,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2829,Eukaryota,2759,D,3459,0,3459,0.00048,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2829,Viruses,10239,D,161,0,161,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2829,Duplodnaviria,2731341,D,143,0,143,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2829,Monodnaviria,2731342,D,18,0,18,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2942,Bacteria,2,D,4165878,0,4165878,0.99853,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2942,Eukaryota,2759,D,3442,0,3442,0.00083,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2942,Archaea,2157,D,153,0,153,0.00004,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx2942,Viruses,10239,D,1271,0,1271,0.00030,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2942,Duplodnaviria,2731341,D,1259,0,1259,0.00030,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2942,Monodnaviria,2731342,D,12,0,12,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2585,Bacteria,2,D,5808698,0,5808698,0.99457,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx2585,Eukaryota,2759,D,1281,0,1281,0.00022,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx2585,Viruses,10239,D,15207,0,15207,0.00260,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx2585,Duplodnaviria,2731341,D,15207,0,15207,0.00260,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1681,Bacteria,2,D,4920130,0,4920130,0.99496,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1681,Eukaryota,2759,D,1538,0,1538,0.00031,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1681,Archaea,2157,D,1277,0,1277,0.00026,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx1681,Viruses,10239,D,11054,0,11054,0.00224,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1681,Duplodnaviria,2731341,D,11054,0,11054,0.00224,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1483,Bacteria,2,D,5156067,0,5156067,0.92226,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_M0x10MCx1483,Eukaryota,2759,D,862,0,862,0.00015,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_M0x10MCx1483,Archaea,2157,D,13,0,13,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_M0x10MCx1483,Viruses,10239,D,216885,0,216885,0.03879,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_M0x10MCx1483,Duplodnaviria,2731341,D,216477,0,216477,0.03872,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
