sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217710,Viruses,10239,D,60,0,60,0.00003,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217710,Duplodnaviria,2731341,D,60,0,60,0.00003,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217677,Bacteria,2,D,3702543,0,3702543,0.99935,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217677,Eukaryota,2759,D,106,0,106,0.00003,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217677,Viruses,10239,D,1151,0,1151,0.00031,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217677,Duplodnaviria,2731341,D,1151,0,1151,0.00031,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217678,Bacteria,2,D,2623344,0,2623344,0.99947,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217678,Eukaryota,2759,D,137,0,137,0.00005,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217678,Viruses,10239,D,621,0,621,0.00024,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217678,Duplodnaviria,2731341,D,621,0,621,0.00024,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217504,Bacteria,2,D,24123405,0,24123405,0.99853,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217504,Eukaryota,2759,D,33117,0,33117,0.00137,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217504,Viruses,10239,D,1152,0,1152,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217504,Duplodnaviria,2731341,D,1106,0,1106,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217504,Varidnaviria,2732004,D,46,0,46,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217650,Bacteria,2,D,13720427,0,13720427,0.99991,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217650,Eukaryota,2759,D,137,0,137,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
