sample_id,compound_id,source_type,unit,abundance,name,monomer_mass,kingdom,superclass,class,subclass,CAS,relative_abundance
positive_3,484,Compound,mg/100g,4.23195287852767,Glycine,75.032028409,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-40-6,0.000309829399926694
positive_3,570,Compound,mg/100g,3.25148197097869,L-Proline,115.063328537,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",147-85-3,0.000238047241275352
positive_3,12742,Compound,mg/100g,3.80860906691526,L-Serine,105.042593095,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-45-1,0.000278835586224264
positive_3,12706,Compound,mg/100g,0.0129488857894005,D-Galactose,180.063388116,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,59-23-4,9.48012803782691e-07
positive_3,4486,Compound,mg/100g,5.67966192587625e-05,Fluoride,18.998403205,"","","","",16984-48-8,4.1581896036918e-09
positive_3,13719,Compound,mg/100g,4.83784760742878e-06,alpha-Carotene,536.438201792,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,7488-99-5,3.54188116968811e-10
positive_3,12022,Compound,mg/100g,7.5535167104836e-06,beta-Cryptoxanthin,552.433116414,"","","","",472-70-8,5.53007468873237e-10
positive_3,2431,Compound,mg/100g,4.98771897073203e-05,gamma-Tocopherol,416.36543078,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,1406-66-2,3.65160487382963e-09
positive_3,2432,Compound,mg/100g,2.87753017542233e-06,d-Tocopherol,402.349780716,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,119-13-1,2.10669511951709e-10
positive_3,710,Compound,mg/100g,0.260393577711196,Choline,104.107539075,Organic compounds,Organonitrogen compounds,Quaternary ammonium salts,Cholines,62-49-7,1.90639140469573e-05
positive_3,9021,Compound,mg/100g,0.00125101218907514,Betaine,117.078978601,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",107-43-7,9.15890055885922e-08
positive_3,12566,Compound,mg/100g,0.826744380459694,L-Cystine,240.023848262,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-89-3,6.05275442905476e-05
positive_3,1936,Compound,mg/100g,0.000287753017542233,Stigmasterol,412.370516166,"","","","",83-48-7,2.10669511951709e-08
positive_3,12524,Compound,mg/100g,0.000719382543855581,Campesterol,400.370516158,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,474-62-4,5.26673779879273e-08
positive_3,12365,Compound,mg/100g,0.0109346146666048,beta-Sitosterol,414.38616623,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,83-46-5,8.00544145416495e-07
positive_3,2944,Compound,mg/100g,0.00215814763156674,Gamolenic acid,278.224580204,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",506-26-3,1.58002133963782e-07
positive_3,12207,Compound,mg/100g,2.87753017542233e-06,Procyanidin B2,578.142426277,Organic compounds,Phenylpropanoids and polyketides,Tannins,Proanthocyanidins,29106-49-8,2.10669511951709e-10
positive_3,1111,Compound,mg/100g,1.24340219191699,Chinese tannin,1700.172974276,Organic compounds,Phenylpropanoids and polyketides,Tannins,Hydrolyzable tannins,1401-55-4,9.10318630776456e-05
positive_3,1112,Compound,mg/100g,0.00287753017542233,Tartaric acid,150.016437924,"","","","",133-37-9,2.10669511951709e-07
positive_3,12861,Compound,mg/100g,4.20744212141354,Oleic acid,282.255880332,"","","","",112-80-1,0.000308034920312578
positive_3,15475,Compound,mg/100g,0.000138121448420272,Lutein,568.428031043,"","","","",127-40-2,1.0112136573682e-08
positive_3,2602,Compound,mg/100g,4.74792478944684e-05,Cyanidin,287.055563084,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Hydroxyflavonoids,528-58-5,3.4760469472032e-09
positive_3,3762,Compound,mg/100g,5.3234308245313e-05,alpha-Catechin,290.07903818,"","","","",490-46-0,3.89738597110662e-09
positive_3,13401,Compound,mg/100g,540.136587558368,Nitrogen,28.00614801,"","","","",7727-37-9,0.0395444371913433
positive_3,13831,Compound,mg/100g,0.00277717427131305,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8,2.03322263425611e-07
positive_3,2251,Compound,mg/100g,0.0288228824687465,(±)-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,54-12-6,2.11017859503111e-06
positive_3,2520,Compound,mg/100g,33.9754013381704,(R)-Oxypeucedanin,286.084123558,"","","","",3173-02-2,0.00248740439958213
positive_3,10326,Compound,mg/100g,0.00719382543855581,"Starch, pregelatinized",692.273893946,"","","","",977050-93-3,5.26673779879273e-07
positive_3,12126,Compound,mg/100g,0.112734973525533,(±)-erythro-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",443-79-8,8.25354397857089e-06
positive_3,12890,Compound,mg/100g,0.140057241447374,epsilon-Polylysine,146.105527702,"","","","",25104-18-1,1.02538596999041e-05
positive_3,24096,Compound,mg/100g,0.959099832461156,D-Aspartic acid,133.037507717,"","","","",1783-96-6,7.02175411897821e-05
positive_3,16357,Compound,mg/100g,0.286157296263135,(E)-2-Phenyl-2-butenal,146.073164942,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetaldehydes,4411-89-6,2.09501253749068e-05
positive_3,1136,Compound,mg/100g,0.43483999386444,D-Xylose,150.05282343,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,58-86-6,3.1835471289562e-05
positive_3,1138,Compound,mg/100g,0.0378121733795165,Chiro-Inositol,180.063388116,"","","","",643-12-9,2.76830185126626e-06
positive_3,1182,Compound,mg/100g,6.80784400457075,Cellulose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,9004-34-6,0.000498415337617023
positive_3,3278,Compound,mg/100g,0.359215647105407,2-Methylpropanoic acid,88.0524295,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,79-31-2,2.62988675870295e-05
positive_3,10549,Compound,mg/100g,0.283591300346374,Myo-Inositol,180.063388116,"","","","",87-89-8,2.0762263884497e-05
positive_3,11595,Compound,mg/100g,13.2342606828308,Dimethicone,162.089618264,"","","","",9006-65-9,0.000968905647943192
positive_3,11827,Compound,mg/100g,27.7295216760068,beta-D-Glucopyranose,180.063388116,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,492-61-5,0.00203013155102059
positive_3,12527,Compound,mg/100g,2.36326083621978,D-Pinitol,194.07903818,"","","","",10284-63-6,0.000173018865704141
positive_3,13514,Compound,mg/100g,0.0177717214883728,4-Hydroxyproline,131.058243159,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",51-35-4,1.30110187009514e-06
positive_3,12727,Compound,mg/100g,0.00845135368769761,Myricetin,318.037567296,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,529-44-2,6.18739838742864e-07
positive_3,2572,Compound,mg/100g,0.0113663393178827,Catechin 3-gallate,442.089996796,"","","","",25615-05-8,8.32151536490638e-07
positive_3,3636,Compound,mg/100g,0.00568284647187452,Iodine,253.80893684,"","","","",7553-56-2,4.16052107099307e-07
positive_3,12581,Compound,mg/100g,0.00077070010707266,Lariciresinol,360.1572885,"","","","",27003-73-2,5.64244353734007e-08
positive_3,14420,Compound,mg/100g,0.000115029863293535,(-)-Matairesinol,370.235538815,"","","","",580-72-3,8.42155726702824e-09
positive_3,1447,Compound,mg/100g,3.45089589880606e-05,Medioresinol,388.152203122,"","","","",40957-99-1,2.52646718010847e-09
positive_3,2760,Compound,mg/100g,4.60119453174142e-05,(+)-Pinoresinol,358.141638436,"","","","",487-36-5,3.3686229068113e-09
positive_3,12663,Compound,mg/100g,8.05209043054748e-05,Secoisolariciresinol,362.172938564,"","","","","",5.89509008691977e-09
positive_3,14723,Compound,mg/100g,0.000931741892677637,(+)-Syringaresinol,418.162767808,"","","","",21453-69-0,6.82146138629288e-08
positive_3,753,Compound,mg/100g,0.0690179179761213,Ethanol,46.041864814,Organic compounds,Organooxygen compounds,Alcohols and polyols,Primary alcohols,64-17-5,5.05293436021695e-06
positive_3,787,Compound,mg/100g,1.43902358980213,L-Asparagine,132.053492132,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",70-47-3,0.000105353681410523
positive_3,1037,Compound,mg/100g,0.000575149316467677,4-Aminobenzoic acid,137.047678473,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,150-13-0,4.21077863351412e-08
positive_3,1325,Compound,mg/100g,0.000690179179761213,Methyl 3-methylbutanoate,116.083729628,"","","","",556-24-1,5.05293436021695e-08
positive_3,1326,Compound,mg/100g,0.000448616466844788,Ethyl isovalerate,130.099379692,"","","","",108-64-5,3.28440733414101e-08
positive_3,2593,Compound,mg/100g,0.609658275455738,p-Coumaric acid,164.047344122,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,7400-08-0,4.46342535152497e-05
positive_3,3241,Compound,mg/100g,0.0707433659255243,Ethyl acetate,88.0524295,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,141-78-6,5.17925771922237e-06
positive_3,3338,Compound,mg/100g,0.000862723974701516,Methyl caprylate,158.13067982,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,111-11-5,6.31616795027118e-08
positive_3,3714,Compound,mg/100g,0.460119453174142,Silicon,32.008226661,Inorganic compounds,Homogeneous metal compounds,Homogeneous metalloid compounds,"",7440-21-3,3.3686229068113e-05
positive_3,3718,Compound,mg/100g,0.0805209043054748,Sulfur,31.97207069,"","","","",7704-34-9,5.89509008691977e-06
positive_3,3798,Compound,mg/100g,0.144362478433387,Esters,414.349780721,"","","","",57-88-5,1.05690543701204e-05
positive_3,3805,Compound,mg/100g,6.90179179761213e-06,Methyl-beta-hydroxybutyrate,118.062994182,"","","","",1487-49-6,5.05293436021695e-10
positive_3,3806,Compound,mg/100g,2.41562712916424e-05,Methyl-beta-hydroxyhexanoate,146.094294314,"","","","",21188-58-9,1.76852702607593e-09
positive_3,3807,Compound,mg/100g,0.000701682166090566,Methyl-beta-methylthiopropionate,134.040150254,"","","","","",5.13714993288723e-08
positive_3,3809,Compound,mg/100g,0.0016104180861095,Methylisocaproate,130.099379692,"","","","",2412-80-8,1.17901801738395e-07
positive_3,3812,Compound,mg/100g,0.690179179761213,Nitrate,61.987817871,Inorganic compounds,Homogeneous non-metal compounds,Non-metal oxoanionic compounds,Non-metal nitrates,14797-55-8,5.05293436021695e-05
positive_3,8115,Compound,mg/100g,3.27835110386576,Malic acid,134.021523302,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,6915-15-7,0.000240014382110305
positive_3,8119,Compound,mg/100g,6.90179179761213e-05,Dimethyl malonate,132.042258744,"","","","",108-59-8,5.05293436021695e-09
positive_3,8298,Compound,mg/100g,0.00115605012610003,Acetaldehyde,44.02621475,Organic compounds,Organooxygen compounds,Carbonyl compounds,Aldehydes,75-07-0,8.46366505336339e-08
positive_3,20388,Compound,mg/100g,0.00138035835952243,Furaneol,128.047344122,Organic compounds,Organoheterocyclic compounds,Dihydrofurans,Furanones,3658-77-3,1.01058687204339e-07
positive_3,12161,Compound,mg/100g,0.0454367960009465,Serotonin,176.094963016,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,50-67-9,3.32651512047616e-06
positive_3,12167,Compound,mg/100g,0.294476450031451,Levoglutamide,146.069142196,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-85-9,2.15591866035923e-05
positive_3,12213,Compound,mg/100g,0.000885729947360223,Ethyl acrylate,100.0524295,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,140-88-5,6.48459909561175e-08
positive_3,12376,Compound,mg/100g,0.000310580630892546,Chavicol,134.073164942,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropenes,501-92-8,2.27382046209763e-08
positive_3,12804,Compound,mg/100g,0.55214334380897,Ferulic acid,194.057908808,"","","","",1135-24-6,4.04234748817356e-05
positive_3,14103,Compound,mg/100g,0.000345089589880606,4-Butyl-gamma-butyrolactone,142.099379692,"","","","",104-50-7,2.52646718010847e-08
positive_3,16256,Compound,mg/100g,0.529137371150263,Chlorine,69.937705414,"","","","",7782-50-5,3.87391634283299e-05
positive_3,19451,Compound,mg/100g,1.15029863293535e-06,Methyl 4Z-octenoate,156.115029756,"","","","",21063-71-8,8.42155726702824e-11
positive_3,19928,Compound,mg/100g,0.000885729947360223,Ethyl hexanoate,144.115029756,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,123-66-0,6.48459909561175e-08
positive_3,20152,Compound,mg/100g,0.000103526876964182,Ethyl 3-(methylthio)propanoate,148.055800318,"","","","",13327-56-5,7.57940154032542e-09
positive_3,21462,Compound,mg/100g,1.26532849622889,Pectic acid,546.10682865,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,9046-40-6,9.26371299373107e-05
positive_3,13258,Compound,mg/100g,0.000115029863293535,Luteolin,286.047738052,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,491-70-3,8.42155726702824e-09
positive_3,21596,Compound,mg/100g,0.000283896889294755,Vitamin D,384.33921603,"","","","",1406-16-2,2.07846366384522e-08
positive_3,13267,Compound,mg/100g,0.000285076617213576,Cyanocobalamin,1354.5674053,"","","","",68-19-9,2.08710067856765e-08
positive_3,13272,Compound,mg/100g,5581.56685382504,Cholesterol,386.354866094,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,57-88-5,0.408637231701169
positive_3,21950,Compound,mg/100g,0.000278793434950577,"24,25-Dihydroxyvitamin D3",416.329045274,"","","","",40013-87-4,2.04110029420486e-08
positive_3,23049,Compound,mg/100g,0.000278793434950577,Cobalamin,1328.564331295,"","","","",13408-78-1,2.04110029420486e-08
positive_3,7,Nutrient,mg/100g,0.00275862396982636,14:1,,"","","","","",2.72706773797091e-08
positive_3,8,Nutrient,mg/100g,0.00413793595473954,15:1,,"","","","","",4.09060160695636e-08
positive_3,9,Nutrient,mg/100g,0.03034486366809,16:1 c,,"","","","","",2.999774511768e-07
positive_3,10,Nutrient,mg/100g,0.00275862396982636,16:1 t,,"","","","","",2.72706773797091e-08
positive_3,13,Nutrient,mg/100g,0.220689917586109,18:1 c,,"","","","","",2.18165419037673e-06
positive_3,14,Nutrient,mg/100g,0.00827587190947908,18:1 t,,"","","","","",8.18120321391272e-08
positive_3,18,Nutrient,mg/100g,0.0358621116077427,18:2 t not further defined,,"","","","","",3.54518805936218e-07
positive_3,25,Nutrient,mg/100g,0.00413793595473954,"20:2 n-6 c,c",,"","","","","",4.09060160695636e-08
positive_3,26,Nutrient,mg/100g,0.00275862396982636,20:3 n-3,,"","","","","",2.72706773797091e-08
positive_3,27,Nutrient,mg/100g,0.00275862396982636,20:3 n-6,,"","","","","",2.72706773797091e-08
positive_3,29,Nutrient,mg/100g,0.0528478630771261,20:4 undifferentiated,,"","","","","",5.22433300060849e-07
positive_3,31,Nutrient,mg/100g,0.00275862396982636,22:0,,"","","","","",2.72706773797091e-08
positive_3,32,Nutrient,mg/100g,0.00275862396982636,22:1 c,,"","","","","",2.72706773797091e-08
positive_3,34,Nutrient,mg/100g,0.00413793595473954,22:1 undifferentiated,,"","","","","",4.09060160695636e-08
positive_3,35,Nutrient,mg/100g,0.00551724793965272,22:4,,"","","","","",5.45413547594181e-08
positive_3,36,Nutrient,mg/100g,0.0197443754392098,22:5 n-3,,"","","","","",1.9518517150434e-07
positive_3,37,Nutrient,mg/100g,0.0248276157284373,24:1 c,,"","","","","",2.45436096417382e-07
positive_3,21596,Compound,IU,0.20827610972189,Vitamin D,384.33921603,"","","","",1406-16-2,
positive_3,12735,Compound,mg/100g,5.10345434417877e-06,Vitamin D3,384.33921603,"","","","",67-97-0,3.7363369640361e-10
positive_3,3004,Compound,mg/100g,0.291248859986754,Doconexent,328.240230268,"","","","",6217-54-5,2.1322888536137e-05
positive_3,3103,Compound,mg/100g,0.05067187951472,Eicosapentaenoic acid,302.224580204,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,10417-94-4,3.7097856412488e-06
positive_3,10035,Compound,mg/100g,0.00965518389439226,Pentadecanoic acid,242.224580204,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1002-84-2,7.06874560763586e-07
positive_3,8052,Compound,mg/100g,0.0124138078642186,Heptanoic acid,130.099379692,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,111-14-8,9.08838720981754e-07
positive_3,23,Nutrient,mg/100g,0.00976517213456853,18:4,,"","","","","",9.65346715434744e-08
positive_10,1,Nutrient,mg/100g,4765.54175811705,Fat,,"","","","","",0.216303426873263
positive_10,2,Nutrient,mg/100g,13867.3472185403,Proteins,,"","","","","",0.629425756243265
positive_10,2571,Compound,mg/100g,1.66413225242162,Catechin,290.07903818,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,154-23-4,8.44331667647426e-05
positive_10,11907,Compound,mg/100g,5.13973588089493,Quercetin,302.042652674,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,117-39-5,0.000260775053260842
positive_10,2536,Compound,mg/100g,0.965397973594387,Quercetin 3-rutinoside,610.153384912,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,153-18-4,4.89814484276865e-05
positive_10,604,Compound,mg/100g,14.2035661592993,Isorhamnetin,316.058302738,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,480-19-3,0.000720647093064289
positive_10,21773,Compound,mg/100g,5.99087619821118,Isorhamnetin 3-O-b-D-glucopyranoside,478.111126168,"","","","",5041-82-7,0.000303959404893702
positive_10,16418,Compound,mg/100g,5.21428116113377,Isorhamnetin 3-glucoside 7-rhamnoside,624.169034976,"","","","",17331-71-4,0.00026455726111648
positive_10,609,Compound,mg/100g,13.4240009505672,Isorhamnetin 3-rutinoside,624.169034976,"","","","",604-80-8,0.000681094251529558
positive_10,606,Compound,mg/100g,0.096149862339174,Isorhamnetin 7-glucoside,478.111126168,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,6743-96-0,4.87836068886771e-06
positive_10,662,Compound,mg/100g,0.580360417808717,Gallic acid,170.021523293,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,149-91-7,2.94457774429842e-05
positive_10,1111,Compound,mg/100g,2329.78521551788,Chinese tannin,1700.172974276,Organic compounds,Phenylpropanoids and polyketides,Tannins,Hydrolyzable tannins,1401-55-4,0.118206436622811
positive_10,1131,Compound,mg/100g,661.176100129589,Sucrose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,57-50-1,0.0335461270231784
positive_10,1224,Compound,mg/100g,359.888058744451,L-Ascorbic acid,176.032087988,"","","","",50-81-7,0.0182596596132259
positive_10,3843,Compound,mg/100g,25.8865023946431,Carotene,536.438201803,"","","","",7235-40-7,0.00131340485136457
positive_10,5747,Compound,mg/100g,0.0221884306239798,Hemin,651.146150372,"","","","",16009-13-5,1.12577558688392e-06
positive_10,8115,Compound,mg/100g,1627.15157909185,Malic acid,134.021523302,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,6915-15-7,0.0825568763714873
positive_10,11910,Compound,mg/100g,53.9918478516842,Dehydroascorbic acid,174.016437924,"","","","",490-83-5,0.00273938726141753
positive_10,12161,Compound,mg/100g,258.865023946431,Serotonin,176.094963016,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,50-67-9,0.0131340485136457
positive_10,12365,Compound,mg/100g,56.2106909140822,beta-Sitosterol,414.38616623,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,83-46-5,0.00285196482010592
positive_10,12465,Compound,mg/100g,1163.4259076969,alpha-Linolenic acid,278.224580204,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",463-40-1,0.0590288022722048
positive_10,12529,Compound,mg/100g,258.865023946431,L-Quebrachitol,194.07903818,"","","","",642-38-6,0.0131340485136457
positive_10,12763,Compound,mg/100g,793.049085137334,"(Z,Z)-9,12-Octadecadienoic acid",280.240230268,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",60-33-3,0.0402369736903952
positive_10,12861,Compound,mg/100g,2126.14387617742,Oleic acid,282.255880332,"","","","",112-80-1,0.107874275137624
positive_10,14616,Compound,mg/100g,3.07796982171044,beta-Carotene,536.438201803,"","","","",7235-40-7,0.000156167118854373
positive_10,2602,Compound,mg/100g,0.0295845741653064,Cyanidin,287.055563084,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Hydroxyflavonoids,528-58-5,1.50103411584522e-06
positive_10,2613,Compound,mg/100g,0.0073961435413266,Delphinidin,303.050477706,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Hydroxyflavonoids,528-53-0,3.75258528961306e-07
positive_10,2713,Compound,mg/100g,0.0147922870826532,Malvidin,331.081777834,"","","","",643-84-5,7.50517057922612e-07
positive_10,2753,Compound,mg/100g,0.0073961435413266,Peonidin,301.071213148,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,134-01-0,3.75258528961306e-07
positive_10,3,Nutrient,mg/100g,1405.42227216576,Carbohydrate,,"","","","","",0.0637907858336711
positive_10,4,Nutrient,mg/100g,1088.21650336802,Fatty acids,,"","","","","",0.0493931164190549
positive_10,5,Nutrient,mg/100g,270.584981907291,Fiber (dietary),,"","","","","",0.0122815960530189
positive_10,11,Nutrient,mg/100g,170.959415542909,16:1 undifferentiated,,"","","","","",0.00775968595285011
positive_10,15,Nutrient,mg/100g,264.897305538697,18:1 undifferentiated,,"","","","","",0.0120234378095458
positive_10,20,Nutrient,mg/100g,36.6008946101354,18:2 undifferentiated,,"","","","","",0.00166127994100875
positive_10,21,Nutrient,mg/100g,24.8152363625109,18:3 undifferentiated,,"","","","","",0.00112634007555144
positive_10,24,Nutrient,mg/100g,17.5089535026113,20:1,,"","","","","",0.000794714816448458
positive_10,38,Nutrient,kcal/100g,80.9902065668439,Energy,,"","","","","",
positive_10,3716,Compound,mg/100g,368.955444880595,Sugars,342.116211546,"","","","",57-50-1,0.0187197120667729
positive_10,3514,Compound,mg/100g,18.1884773223032,Calcium,39.962591155,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkaline earth metal compounds,"",7440-70-2,0.000922829743078422
positive_10,3521,Compound,mg/100g,46.447421900178,Phosphorus,33.997236608,"","","","",7723-14-0,0.00235660531990969
positive_10,3522,Compound,mg/100g,91.5329943941857,Potassium,38.963706861,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkali metal compounds,"",7440-09-7,0.00464411441393209
positive_10,3730,Compound,mg/100g,0.202105878691891,Zinc,63.929146578,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-66-6,1.02542567364435e-05
positive_10,3583,Compound,mg/100g,0.0740790852469369,Copper,62.929601079,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-50-8,3.75855449549301e-06
positive_10,3637,Compound,mg/100g,0.200379362115878,Manganese,54.938049636,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7439-96-5,1.01666583729285e-05
positive_10,13403,Compound,mg/100g,0.00307892507186441,Selenium,79.916521828,Inorganic compounds,Homogeneous non-metal compounds,Homogeneous other non-metal compounds,"",7782-49-2,1.56215585432336e-07
positive_10,565,Compound,mg/100g,0.0971584532897691,alpha-Tocopherol,430.381080844,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,59-02-9,4.92953362167103e-06
positive_10,8425,Compound,mg/100g,0.0193516321566232,Thiamine,265.112306876,"","","","",70-16-6,9.81844791886259e-07
positive_10,12163,Compound,mg/100g,0.0434877192958848,Riboflavine,376.138284392,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,Alloxazines and isoalloxazines,83-88-5,2.2064387311673e-06
positive_10,1014,Compound,mg/100g,0.59602994683206,Nicotinic acid,123.032028409,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,59-67-6,3.02408031719956e-05
positive_10,8323,Compound,mg/100g,0.201377005415477,Pantothenic acid,219.110672659,"","","","",79-83-4,1.02172758541799e-05
positive_10,574,Compound,mg/100g,0.0716898740934021,Pyridoxine,169.073893223,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxines,65-23-6,3.63733296188651e-06
positive_10,14507,Compound,mg/100g,1.92160594966876,Folic acid,441.139681375,"","","","",59-30-3,9.74966234615091e-05
positive_10,710,Compound,mg/100g,1.6154375421367,Choline,104.107539075,Organic compounds,Organonitrogen compounds,Quaternary ammonium salts,Cholines,62-49-7,8.1962540654309e-05
positive_10,12360,Compound,mg/100g,0.000468127181408401,Phytomenadione,450.349780716,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,12001-79-5,2.37513937473704e-08
positive_10,2250,Compound,mg/100g,43.5692664234569,L-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,73-22-3,0.00221057619212419
positive_10,12002,Compound,mg/100g,169.75384677331,L-Threonine,119.058243159,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,72-19-5,0.0086128099691058
positive_10,12400,Compound,mg/100g,178.45390199966,L-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",73-32-5,0.00905422513470932
positive_10,1946,Compound,mg/100g,312.980165690123,L-Leucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",61-90-5,0.0158796913438318
positive_10,474,Compound,mg/100g,353.915085924099,L-Lysine,146.105527702,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-87-1,0.0179566085729686
positive_10,12686,Compound,mg/100g,113.465288776868,L-Methionine,149.051049291,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",63-68-3,0.00575689440269303
positive_10,12566,Compound,mg/100g,41.0165586307405,L-Cystine,240.023848262,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-89-3,0.00208105932082358
positive_10,446,Compound,mg/100g,130.244134518267,L-Tyrosine,181.073893223,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,"",60-18-4,0.00660820359313859
positive_10,2257,Compound,mg/100g,240.623857423451,Arginine,174.111675712,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",74-79-3,0.012208545475785
