sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
S_positive_15,Bacteroides stercoris,46506,S,382408,72403,454811,0.05183,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,2;976;200643;171549;815;816;46506
S_positive_15,Bacteroides uniformis,820,S,243075,366013,609088,0.06941,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,2;976;200643;171549;815;816;820
S_positive_15,Bacteroides thetaiotaomicron,818,S,156707,46228,202935,0.02313,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,2;976;200643;171549;815;816;818
S_positive_15,Bacteroides caccae,47678,S,141444,23494,164938,0.01880,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,2;976;200643;171549;815;816;47678
S_positive_15,Bacteroides fragilis,817,S,78875,83010,161885,0.01845,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,2;976;200643;171549;815;816;817
S_positive_15,Bacteroides cellulosilyticus,246787,S,77603,87912,165515,0.01886,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,2;976;200643;171549;815;816;246787
S_positive_15,Bacteroides faecis,674529,S,55731,23105,78836,0.00898,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis,2;976;200643;171549;815;816;674529
S_positive_15,Bacteroides eggerthii,28111,S,51477,13545,65022,0.00741,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,2;976;200643;171549;815;816;28111
S_positive_15,Bacteroides xylanisolvens,371601,S,46489,104684,151173,0.01723,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,2;976;200643;171549;815;816;371601
S_positive_15,Bacteroides ovatus,28116,S,27795,122636,150431,0.01714,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,2;976;200643;171549;815;816;28116
S_positive_15,Bacteroides salyersiae,291644,S,15647,1473,17120,0.00195,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae,2;976;200643;171549;815;816;291644
S_positive_15,Bacteroides sp. CACC 737,2755405,S,3729,32834,36563,0.00417,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. CACC 737,2;976;200643;171549;815;816;2755405
S_positive_15,Bacteroides sp. MSB163,3117552,S,1373,587,1960,0.00022,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. MSB163,2;976;200643;171549;815;816;3117552
S_positive_15,Bacteroides sp. D2,556259,S,1353,3486,4839,0.00055,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2,2;976;200643;171549;815;816;556259
S_positive_15,Bacteroides sp. A1C1,2528203,S,1195,14019,15214,0.00173,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. A1C1,2;976;200643;171549;815;816;2528203
S_positive_15,Bacteroides sp. HF-162,2785531,S,575,9444,10019,0.00114,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HF-162,2;976;200643;171549;815;816;2785531
S_positive_15,Bacteroides sp. ZJ-18,2709390,S,29,356,385,0.00004,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. ZJ-18,2;976;200643;171549;815;816;2709390
S_positive_15,Bacteroides intestinalis,329854,S,8879,1397,10276,0.00117,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis,2;976;200643;171549;815;816;329854
S_positive_15,Bacteroides finegoldii,338188,S,7759,5964,13723,0.00156,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii,2;976;200643;171549;815;816;338188
S_positive_15,Bacteroides nordii,291645,S,6708,416,7124,0.00081,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii,2;976;200643;171549;815;816;291645
S_positive_15,Bacteroides humanifaecis,2792859,S,1375,19585,20960,0.00239,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides humanifaecis,2;976;200643;171549;815;816;2792859
S_positive_15,Bacteroides zhangwenhongii,2650157,S,1193,668,1861,0.00021,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides zhangwenhongii,2;976;200643;171549;815;816;2650157
S_positive_15,Bacteroides caecimuris,1796613,S,1041,387,1428,0.00016,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris,2;976;200643;171549;815;816;1796613
S_positive_15,Bacteroides luhongzhouii,2650158,S,735,227,962,0.00011,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides luhongzhouii,2;976;200643;171549;815;816;2650158
S_positive_15,Bacteroides faecium,2715212,S,669,35,704,0.00008,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecium,2;976;200643;171549;815;816;2715212
S_positive_15,Bacteroides graminisolvens,477666,S,480,2,482,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides graminisolvens,2;976;200643;171549;815;816;477666
S_positive_15,Bacteroides helcogenes,290053,S,215,3,218,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides helcogenes,2;976;200643;171549;815;816;290053
S_positive_15,Bacteroides heparinolyticus,28113,S,129,29,158,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides heparinolyticus,2;976;200643;171549;815;816;28113
S_positive_15,Phocaeicola vulgatus,821,S,742528,489306,1231834,0.14037,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,2;976;200643;171549;815;909656;821
S_positive_15,Phocaeicola dorei,357276,S,323670,225678,549348,0.06260,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,2;976;200643;171549;815;909656;357276
S_positive_15,Phocaeicola coprophilus,387090,S,2982,560,3542,0.00040,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus,2;976;200643;171549;815;909656;387090
S_positive_15,Phocaeicola salanitronis,376805,S,1493,51,1544,0.00018,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis,2;976;200643;171549;815;909656;376805
S_positive_15,Segatella copri,165179,S,554963,27601,582564,0.06639,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella copri,2;976;200643;171549;171552;2974251;165179
S_positive_15,Segatella hominis,2518605,S,16356,2299,18655,0.00213,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella hominis,2;976;200643;171549;171552;2974251;2518605
S_positive_15,Segatella bryantii,77095,S,2515,6075,8590,0.00098,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella bryantii,2;976;200643;171549;171552;2974251;77095
S_positive_15,Segatella baroniae,305719,S,122,637,759,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella baroniae,2;976;200643;171549;171552;2974251;305719
S_positive_15,Paraprevotella clara,454154,S,17173,1710,18883,0.00215,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara,2;976;200643;171549;171552;577309;454154
S_positive_15,Paraprevotella xylaniphila,454155,S,3425,520,3945,0.00045,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila,2;976;200643;171549;171552;577309;454155
S_positive_15,Prevotella corporis,28128,S,4213,319,4532,0.00052,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella corporis,2;976;200643;171549;171552;838;28128
S_positive_15,Prevotella intermedia,28131,S,595,115,710,0.00008,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella intermedia,2;976;200643;171549;171552;838;28131
S_positive_15,Prevotella bivia,28125,S,498,31,529,0.00006,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia,2;976;200643;171549;171552;838;28125
S_positive_15,Prevotella nigrescens,28133,S,364,106,470,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella nigrescens,2;976;200643;171549;171552;838;28133
S_positive_15,Prevotella dentalis,52227,S,351,31,382,0.00004,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella dentalis,2;976;200643;171549;171552;838;52227
S_positive_15,Prevotella sp. E9-3,2913621,S,174,3,177,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. E9-3,2;976;200643;171549;171552;838;2913621
S_positive_15,Prevotella sp. oral taxon 299,652716,S,90,5,95,0.00001,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. oral taxon 299,2;976;200643;171549;171552;838;652716
S_positive_15,Prevotella jejuni,1177574,S,261,63,324,0.00004,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella jejuni,2;976;200643;171549;171552;838;1177574
S_positive_15,Prevotella melaninogenica,28132,S,254,34,288,0.00003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella melaninogenica,2;976;200643;171549;171552;838;28132
S_positive_15,Prevotella fusca,589436,S,210,25,235,0.00003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella fusca,2;976;200643;171549;171552;838;589436
S_positive_15,Prevotella multiformis,282402,S,180,45,225,0.00003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella multiformis,2;976;200643;171549;171552;838;282402
S_positive_15,Prevotella denticola,28129,S,147,25,172,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella denticola,2;976;200643;171549;171552;838;28129
S_positive_15,Prevotella histicola,470565,S,146,11,157,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella histicola,2;976;200643;171549;171552;838;470565
S_positive_15,Prevotella veroralis,28137,S,98,12,110,0.00001,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella veroralis,2;976;200643;171549;171552;838;28137
S_positive_15,Prevotella scopos,589437,S,80,20,100,0.00001,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella scopos,2;976;200643;171549;171552;838;589437
S_positive_15,Hoylesella buccalis,28127,S,731,54,785,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__Hoylesella buccalis,2;976;200643;171549;171552;2974257;28127
S_positive_15,Alistipes onderdonkii,328813,S,103289,17930,121219,0.01381,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,2;976;200643;171549;171550;239759;328813
S_positive_15,uncultured Alistipes sp.,538949,S,52188,443,52631,0.00600,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__uncultured Alistipes sp.,2;976;200643;171549;171550;239759;538949
S_positive_15,Alistipes finegoldii,214856,S,50681,18736,69417,0.00791,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii,2;976;200643;171549;171550;239759;214856
S_positive_15,Alistipes shahii,328814,S,39046,8720,47766,0.00544,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,2;976;200643;171549;171550;239759;328814
S_positive_15,Alistipes communis,2585118,S,19711,1319,21030,0.00240,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis,2;976;200643;171549;171550;239759;2585118
S_positive_15,Alistipes sp. dk3624,2662363,S,5198,196,5394,0.00061,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. dk3624,2;976;200643;171549;171550;239759;2662363
S_positive_15,Alistipes ihumii,1470347,S,4349,16,4365,0.00050,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii,2;976;200643;171549;171550;239759;1470347
S_positive_15,Alistipes dispar,2585119,S,3166,203,3369,0.00038,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar,2;976;200643;171549;171550;239759;2585119
S_positive_15,Alistipes indistinctus,626932,S,3070,79,3149,0.00036,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus,2;976;200643;171549;171550;239759;626932
S_positive_15,Alistipes senegalensis,1288121,S,2802,201,3003,0.00034,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis,2;976;200643;171549;171550;239759;1288121
S_positive_15,Alistipes megaguti,2364787,S,1285,69,1354,0.00015,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes megaguti,2;976;200643;171549;171550;239759;2364787
S_positive_15,Parabacteroides merdae,46503,S,111860,26856,138716,0.01581,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,2;976;200643;171549;2005525;375288;46503
S_positive_15,Parabacteroides distasonis,823,S,40904,85169,126073,0.01437,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,2;976;200643;171549;2005525;375288;823
S_positive_15,Parabacteroides goldsteinii,328812,S,22932,2026,24958,0.00284,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii,2;976;200643;171549;2005525;375288;328812
S_positive_15,Parabacteroides johnsonii,387661,S,4294,428,4722,0.00054,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii,2;976;200643;171549;2005525;375288;387661
S_positive_15,Parabacteroides faecis,1217282,S,404,32,436,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides faecis,2;976;200643;171549;2005525;375288;1217282
S_positive_15,Parabacteroides sp. CT06,2025876,S,301,22918,23219,0.00265,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. CT06,2;976;200643;171549;2005525;375288;2025876
S_positive_15,Odoribacter splanchnicus,28118,S,31040,1673,32713,0.00373,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus,2;976;200643;171549;1853231;283168;28118
S_positive_15,Butyricimonas faecihominis,1472416,S,7519,3179,10698,0.00122,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas faecihominis,2;976;200643;171549;1853231;574697;1472416
S_positive_15,Butyricimonas virosa,544645,S,1961,442,2403,0.00027,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa,2;976;200643;171549;1853231;574697;544645
S_positive_15,Butyricimonas faecalis,2093856,S,1365,356,1721,0.00020,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas faecalis,2;976;200643;171549;1853231;574697;2093856
S_positive_15,Coprobacter fastidiosus,1099853,S,1603,18,1621,0.00018,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter fastidiosus,2;976;200643;171549;2005519;1348911;1099853
S_positive_15,Coprobacter secundus,1501392,S,1377,106,1483,0.00017,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter secundus,2;976;200643;171549;2005519;1348911;1501392
S_positive_15,Barnesiella viscericola,397865,S,826,38,864,0.00010,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola,2;976;200643;171549;2005519;397864;397865
S_positive_15,Porphyromonas somerae,322095,S,413,16,429,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas somerae,2;976;200643;171549;171551;836;322095
S_positive_15,Porphyromonas asaccharolytica,28123,S,367,1,368,0.00004,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica,2;976;200643;171549;171551;836;28123
S_positive_15,Porphyromonas pogonae,867595,S,264,9,273,0.00003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas pogonae,2;976;200643;171549;171551;836;867595
S_positive_15,Porphyromonas cangingivalis,36874,S,156,2,158,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas cangingivalis,2;976;200643;171549;171551;836;36874
S_positive_15,Muribaculum intestinale,1796646,S,541,25,566,0.00006,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale,2;976;200643;171549;2005473;1918540;1796646
S_positive_15,Paramuribaculum intestinale,2094151,S,402,18,420,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum intestinale,2;976;200643;171549;2005473;2518497;2094151
S_positive_15,Sodaliphilus pleomorphus,2606626,S,151,2,153,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus pleomorphus,2;976;200643;171549;2005473;2815786;2606626
S_positive_15,Dysgonomonas sp. HDW5B,2714927,S,162,112,274,0.00003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp. HDW5B,2;976;200643;171549;2005520;156973;2714927
S_positive_15,Dysgonomonas sp. HDW5A,2714926,S,126,90,216,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp. HDW5A,2;976;200643;171549;2005520;156973;2714926
S_positive_15,Petrimonas mucosa,1642646,S,162,7,169,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__Petrimonas mucosa,2;976;200643;171549;2005520;307628;1642646
S_positive_15,Proteiniphilum propionicum,2829812,S,160,2,162,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum propionicum,2;976;200643;171549;2005520;294702;2829812
S_positive_15,Xiashengella succiniciproducens,2949635,S,183,6,189,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Xiashengella;s__Xiashengella succiniciproducens,2;976;200643;1970189;558415;3129724;2949635
S_positive_15,Elizabethkingia bruuniana,1756149,S,1572,812,2384,0.00027,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia bruuniana,2;976;117743;200644;2762318;308865;1756149
S_positive_15,Epilithonimonas vandammei,2487072,S,805,81,886,0.00010,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas vandammei,2;976;117743;200644;2762318;2782229;2487072
S_positive_15,Chryseobacterium shandongense,1493872,S,435,43,478,0.00005,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium shandongense,2;976;117743;200644;2762318;59732;1493872
S_positive_15,Cruoricaptor ignavus,1118202,S,152,1,153,0.00002,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Cruoricaptor;s__Cruoricaptor ignavus,2;976;117743;200644;2762318;1433995;1118202
S_positive_15,Cloacibacterium caeni,2004710,S,94,53,147,0.00002,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__Cloacibacterium caeni,2;976;117743;200644;2762318;501783;2004710
S_positive_15,Myroides odoratimimus,76832,S,79,346,425,0.00005,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides odoratimimus,2;976;117743;200644;49546;76831;76832
S_positive_15,Capnocytophaga canimorsus,28188,S,114,17,131,0.00001,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canimorsus,2;976;117743;200644;49546;1016;28188
S_positive_15,Faecalibacterium prausnitzii,853,S,271267,220058,491325,0.05599,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii,2;1239;186801;186802;216572;216851;853
S_positive_15,Faecalibacterium sp. HTF-F,2929491,S,18008,6565,24573,0.00280,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. HTF-F,2;1239;186801;186802;216572;216851;2929491
S_positive_15,Faecalibacterium sp. I3-3-89,2929493,S,17229,9195,26424,0.00301,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. I3-3-89,2;1239;186801;186802;216572;216851;2929493
S_positive_15,Faecalibacterium sp. I4-3-84,2929495,S,11257,15425,26682,0.00304,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. I4-3-84,2;1239;186801;186802;216572;216851;2929495
S_positive_15,Faecalibacterium sp. I4-1-79,2929494,S,5111,4314,9425,0.00107,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. I4-1-79,2;1239;186801;186802;216572;216851;2929494
S_positive_15,Faecalibacterium sp. IP-1-18,2929488,S,5105,44718,49823,0.00568,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. IP-1-18,2;1239;186801;186802;216572;216851;2929488
S_positive_15,Faecalibacterium sp. IP-3-29,2929489,S,3389,9546,12935,0.00147,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. IP-3-29,2;1239;186801;186802;216572;216851;2929489
S_positive_15,Faecalibacterium sp. I3-3-33,2929492,S,2159,1198,3357,0.00038,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. I3-3-33,2;1239;186801;186802;216572;216851;2929492
S_positive_15,Faecalibacterium sp. I2-3-92,2929490,S,2020,6156,8176,0.00093,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium sp. I2-3-92,2;1239;186801;186802;216572;216851;2929490
S_positive_15,Faecalibacterium duncaniae,411483,S,4395,12289,16684,0.00190,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium duncaniae,2;1239;186801;186802;216572;216851;411483
