sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
G_positive_10,Escherichia,561,G,2388,41840,44228,0.00485,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,2;1224;1236;91347;543;561;
G_positive_10,Salmonella,590,G,2099,282,2381,0.00026,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__,2;1224;1236;91347;543;590;
G_positive_10,Pluralibacter,1330546,G,627,256,883,0.00010,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__,2;1224;1236;91347;543;1330546;
G_positive_10,Buttiauxella,82976,G,164,2,166,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__,2;1224;1236;91347;543;82976;
G_positive_10,Kosakonia,1330547,G,143,8,151,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__,2;1224;1236;91347;543;1330547;
G_positive_10,Lelliottia,1330545,G,106,8,114,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia;s__,2;1224;1236;91347;543;1330545;
G_positive_10,Pseudescherichia,2055880,G,77,39,116,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__,2;1224;1236;91347;543;2055880;
G_positive_10,Shigella,620,G,20,370,390,0.00004,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella;s__,2;1224;1236;91347;543;620;
G_positive_10,Proteus,583,G,19900,4789,24689,0.00271,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__,2;1224;1236;91347;1903414;583;
G_positive_10,Morganella,581,G,580,59,639,0.00007,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella;s__,2;1224;1236;91347;1903414;581;
G_positive_10,Providencia,586,G,501,29,530,0.00006,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__,2;1224;1236;91347;1903414;586;
G_positive_10,Yersinia,629,G,1664,27,1691,0.00019,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__,2;1224;1236;91347;1903411;629;
G_positive_10,Serratia,613,G,576,61,637,0.00007,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__,2;1224;1236;91347;1903411;613;
G_positive_10,Chimaeribacter,2716544,G,83,13,96,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Chimaeribacter;s__,2;1224;1236;91347;1903411;2716544;
G_positive_10,Hafnia,568,G,1053,171,1224,0.00013,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__,2;1224;1236;91347;1903412;568;
G_positive_10,Obesumbacterium,82982,G,111,85,196,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Obesumbacterium;s__,2;1224;1236;91347;1903412;82982;
G_positive_10,Pantoea,53335,G,930,21,951,0.00010,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__,2;1224;1236;91347;1903409;53335;
G_positive_10,Haemophilus,724,G,9976,424,10400,0.00114,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__,2;1224;1236;135625;712;724;
G_positive_10,Aggregatibacter,416916,G,139,10,149,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__,2;1224;1236;135625;712;416916;
G_positive_10,Pseudomonas,286,G,2185,58,2243,0.00025,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,2;1224;1236;72274;135621;286;
G_positive_10,Pseudoalteromonas,53246,G,967,9,976,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__,2;1224;1236;135622;267888;53246;
G_positive_10,Acinetobacter,469,G,344,9,353,0.00004,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__,2;1224;1236;2887326;468;469;
G_positive_10,Succinivibrio,83770,G,152,0,152,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;s__,2;1224;1236;135624;83763;83770;
G_positive_10,Aeromonas,642,G,116,10,126,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__,2;1224;1236;135624;84642;642;
G_positive_10,Sutterella,40544,G,36810,52,36862,0.00404,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__,2;1224;28216;80840;995019;40544;
G_positive_10,Duodenibacillus,1980697,G,1003,2,1005,0.00011,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus;s__,2;1224;28216;80840;995019;1980697;
G_positive_10,Oxalobacter,846,G,5104,42,5146,0.00056,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;s__,2;1224;28216;80840;75682;846;
G_positive_10,Janthinobacterium,29580,G,237,1,238,0.00003,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__,2;1224;28216;80840;75682;29580;
G_positive_10,Comamonas,283,G,766,29,795,0.00009,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__,2;1224;28216;80840;80864;283;
G_positive_10,Delftia,80865,G,501,16,517,0.00006,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;s__,2;1224;28216;80840;80864;80865;
G_positive_10,Paracidovorax,3051137,G,210,278,488,0.00005,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paracidovorax;s__,2;1224;28216;80840;80864;3051137;
G_positive_10,Alcaligenes,507,G,112,2,114,0.00001,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes;s__,2;1224;28216;80840;506;507;
G_positive_10,Neisseria,482,G,1379,84,1463,0.00016,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__,2;1224;28216;206351;481;482;
G_positive_10,Paracoccus,265,G,172,4,176,0.00002,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__,2;1224;28211;204455;31989;265;
G_positive_10,Ancylobacter,99,G,121,7,128,0.00001,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__,2;1224;28211;356;335928;99;
G_positive_10,Akkermansia,239934,G,266894,205,267099,0.02930,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__,2;74201;203494;48461;1647988;239934;
G_positive_10,Desulfovibrio,872,G,26955,43,26998,0.00296,k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__,2;200940;3031449;213115;194924;872;
G_positive_10,Fusobacterium,848,G,21933,80,22013,0.00241,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__,2;32066;203490;203491;203492;848;
G_positive_10,Sneathia,168808,G,110,0,110,0.00001,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__,2;32066;203490;203491;1129771;168808;
G_positive_10,Leptotrichia,32067,G,86,1,87,0.00001,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__,2;32066;203490;203491;1129771;32067;
G_positive_10,Campylobacter,194,G,1623,6,1629,0.00018,k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__,2;29547;3031852;213849;72294;194;
G_positive_10,Treponema,157,G,797,0,797,0.00009,k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__,2;203691;203692;136;2845253;157;
G_positive_10,Cloacibacillus,508459,G,186,0,186,0.00002,k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__,2;508458;649775;649776;649777;508459;
G_positive_10,Candidatus Minimicrobia,2905967,G,52,52,104,0.00001,k__Bacteria;p__Candidatus Saccharibacteria;c__;o__;f__;g__Candidatus Minimicrobia;s__,2;95818;;;;2905967;
G_positive_10,Hippophae,48233,G,534141,15479,549620,0.06028,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Elaeagnaceae;g__Hippophae;s__,2759;35493;3398;3744;25996;48233;
G_positive_10,Pyrus,3766,G,1721,650,2371,0.00026,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Pyrus;s__,2759;35493;3398;3744;3745;3766;
G_positive_10,Pastinaca,4040,G,1853,36976,38829,0.00426,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Pastinaca;s__,2759;35493;3398;4036;4037;4040;
G_positive_10,Arctium,4216,G,9930,838,10768,0.00118,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Arctium;s__,2759;35493;3398;4209;4210;4216;
G_positive_10,Aplodinotus,225388,G,132723,7913,140636,0.01543,k__Eukaryota;p__Chordata;c__Actinopteri;o__;f__Sciaenidae;g__Aplodinotus;s__,2759;7711;186623;;30870;225388;
G_positive_10,Micromesistius,81635,G,599,79,678,0.00007,k__Eukaryota;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Micromesistius;s__,2759;7711;186623;8043;8045;81635;
G_positive_10,Homo,9605,G,1543,870,2413,0.00026,k__Eukaryota;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__,2759;7711;40674;9443;9604;9605;
G_positive_10,Balaena,27601,G,39,0,39,0.00000,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Balaenidae;g__Balaena;s__,2759;7711;40674;91561;30558;27601;
G_positive_10,Cantharellus,36065,G,176,0,176,0.00002,k__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__,2759;5204;155619;36064;57201;36065;
G_positive_5,Bacteroides,816,G,2149746,200073,2349819,0.25711,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,2;976;200643;171549;815;816;
G_positive_5,Phocaeicola,909656,G,1582315,203504,1785819,0.19540,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__,2;976;200643;171549;815;909656;
G_positive_5,Segatella,2974251,G,599580,11151,610731,0.06682,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__,2;976;200643;171549;171552;2974251;
G_positive_5,Paraprevotella,577309,G,21761,978,22739,0.00249,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__,2;976;200643;171549;171552;577309;
G_positive_5,Prevotella,838,G,8191,283,8474,0.00093,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__,2;976;200643;171549;171552;838;
G_positive_5,Hoylesella,2974257,G,739,54,793,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__,2;976;200643;171549;171552;2974257;
G_positive_5,Alistipes,239759,G,308150,24431,332581,0.03639,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,2;976;200643;171549;171550;239759;
G_positive_5,Parabacteroides,375288,G,292202,24945,317147,0.03470,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__,2;976;200643;171549;2005525;375288;
G_positive_5,Odoribacter,283168,G,31099,1691,32790,0.00359,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__,2;976;200643;171549;1853231;283168;
G_positive_5,Butyricimonas,574697,G,14024,812,14836,0.00162,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__,2;976;200643;171549;1853231;574697;
G_positive_5,Coprobacter,1348911,G,2980,125,3105,0.00034,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__,2;976;200643;171549;2005519;1348911;
G_positive_5,Barnesiella,397864,G,828,38,866,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__,2;976;200643;171549;2005519;397864;
G_positive_5,Porphyromonas,836,G,1209,19,1228,0.00013,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__,2;976;200643;171549;171551;836;
G_positive_5,Muribaculum,1918540,G,544,19,563,0.00006,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__,2;976;200643;171549;2005473;1918540;
G_positive_5,Paramuribaculum,2518497,G,400,20,420,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__,2;976;200643;171549;2005473;2518497;
G_positive_5,Sodaliphilus,2815786,G,149,2,151,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,2;976;200643;171549;2005473;2815786;
G_positive_5,Dysgonomonas,156973,G,491,0,491,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,2;976;200643;171549;2005520;156973;
G_positive_5,Proteiniphilum,294702,G,166,1,167,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__,2;976;200643;171549;2005520;294702;
G_positive_5,Petrimonas,307628,G,159,8,167,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__,2;976;200643;171549;2005520;307628;
G_positive_5,Xiashengella,3129724,G,177,6,183,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Xiashengella;s__,2;976;200643;1970189;558415;3129724;
G_positive_5,Elizabethkingia,308865,G,2291,96,2387,0.00026,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__,2;976;117743;200644;2762318;308865;
G_positive_5,Epilithonimonas,2782229,G,797,90,887,0.00010,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__,2;976;117743;200644;2762318;2782229;
G_positive_5,Chryseobacterium,59732,G,473,13,486,0.00005,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,2;976;117743;200644;2762318;59732;
G_positive_5,Cruoricaptor,1433995,G,146,1,147,0.00002,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Cruoricaptor;s__,2;976;117743;200644;2762318;1433995;
G_positive_5,Cloacibacterium,501783,G,135,5,140,0.00002,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__,2;976;117743;200644;2762318;501783;
G_positive_5,Myroides,76831,G,417,7,424,0.00005,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,2;976;117743;200644;49546;76831;
G_positive_5,Capnocytophaga,1016,G,120,1,121,0.00001,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__,2;976;117743;200644;49546;1016;
G_positive_5,Faecalibacterium,216851,G,634148,35682,669830,0.07329,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__,2;1239;186801;186802;216572;216851;
G_positive_5,Ruminococcus,1263,G,508226,1030,509256,0.05572,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__,2;1239;186801;186802;216572;1263;
G_positive_5,Flavonifractor,946234,G,28797,1543,30340,0.00332,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Flavonifractor;s__,2;1239;186801;186802;216572;946234;
G_positive_5,Vescimonas,2892396,G,9759,1913,11672,0.00128,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__,2;1239;186801;186802;216572;2892396;
G_positive_5,Ruthenibacterium,1905344,G,8951,442,9393,0.00103,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruthenibacterium;s__,2;1239;186801;186802;216572;1905344;
G_positive_5,Lawsonibacter,2172004,G,5413,298,5711,0.00062,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__,2;1239;186801;186802;216572;2172004;
G_positive_5,Anaerotruncus,244127,G,4091,632,4723,0.00052,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerotruncus;s__,2;1239;186801;186802;216572;244127;
G_positive_5,Pusillibacter,2892397,G,3141,380,3521,0.00039,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pusillibacter;s__,2;1239;186801;186802;216572;2892397;
G_positive_5,Dysosmobacter,2591381,G,2544,12388,14932,0.00163,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Dysosmobacter;s__,2;1239;186801;186802;216572;2591381;
G_positive_5,Oscillibacter,459786,G,2436,12540,14976,0.00164,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillibacter;s__,2;1239;186801;186802;216572;459786;
G_positive_5,Subdoligranulum,292632,G,1174,92,1266,0.00014,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;s__,2;1239;186801;186802;216572;292632;
G_positive_5,Caproicibacterium,2834348,G,531,52,583,0.00006,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Caproicibacterium;s__,2;1239;186801;186802;216572;2834348;
G_positive_5,Solibaculum,2842531,G,392,64,456,0.00005,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Solibaculum;s__,2;1239;186801;186802;216572;2842531;
G_positive_5,Ethanoligenens,253238,G,194,3,197,0.00002,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ethanoligenens;s__,2;1239;186801;186802;216572;253238;
G_positive_5,Clostridium,1485,G,4845,374,5219,0.00057,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__,2;1239;186801;186802;31979;1485;
G_positive_5,Hungatella,1649459,G,4446,620,5066,0.00055,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__,2;1239;186801;186802;31979;1649459;
G_positive_5,Sarcina,1266,G,77,0,77,0.00001,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Sarcina;s__,2;1239;186801;186802;31979;1266;
G_positive_5,Eubacterium,1730,G,9081,1429,10510,0.00115,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__,2;1239;186801;186802;186806;1730;
G_positive_5,Intestinimonas,1392389,G,3223,123,3346,0.00037,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__,2;1239;186801;186802;;1392389;
G_positive_5,Massilistercora,2717089,G,1953,447,2400,0.00026,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Massilistercora;s__,2;1239;186801;186802;;2717089;
G_positive_5,Flintibacter,1918454,G,1365,27,1392,0.00015,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__,2;1239;186801;186802;;1918454;
G_positive_5,Fenollaria,1686313,G,97,3,100,0.00001,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Fenollaria;s__,2;1239;186801;186802;;1686313;
G_positive_5,Intestinibacillus,1928820,G,469,50,519,0.00006,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Butyricicoccaceae;g__Intestinibacillus;s__,2;1239;186801;186802;3085642;1928820;
G_positive_5,Agathobaculum,2048137,G,213,0,213,0.00002,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Butyricicoccaceae;g__Agathobaculum;s__,2;1239;186801;186802;3085642;2048137;
G_positive_5,Aristaeella,3046369,G,359,0,359,0.00004,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Aristaeellaceae;g__Aristaeella;s__,2;1239;186801;186802;3046368;3046369;
G_positive_5,Maliibacterium,3047433,G,260,10,270,0.00003,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Maliibacteriaceae;g__Maliibacterium;s__,2;1239;186801;186802;3047432;3047433;
G_positive_5,Roseburia,841,G,171291,29920,201211,0.02202,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__,2;1239;186801;3085636;186803;841;
G_positive_5,Agathobacter,1766253,G,167152,24287,191439,0.02095,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__,2;1239;186801;3085636;186803;1766253;
G_positive_5,Simiaoa,2944193,G,47880,7248,55128,0.00603,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Simiaoa;s__,2;1239;186801;3085636;186803;2944193;
G_positive_5,Blautia,572511,G,40341,7213,47554,0.00520,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__,2;1239;186801;3085636;186803;572511;
G_positive_5,Mediterraneibacter,2316020,G,34180,4073,38253,0.00419,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__,2;1239;186801;3085636;186803;2316020;
G_positive_5,Wujia,2944152,G,17672,3346,21018,0.00230,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__,2;1239;186801;3085636;186803;2944152;
G_positive_5,Dorea,189330,G,17594,3880,21474,0.00235,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__,2;1239;186801;3085636;186803;189330;
G_positive_5,Butyrivibrio,830,G,17503,2318,19821,0.00217,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__,2;1239;186801;3085636;186803;830;
G_positive_5,Anaerostipes,207244,G,17306,1451,18757,0.00205,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__,2;1239;186801;3085636;186803;207244;
G_positive_5,Lachnospira,28050,G,14152,634,14786,0.00162,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__,2;1239;186801;3085636;186803;28050;
G_positive_5,Enterocloster,2719313,G,12881,619,13500,0.00148,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__,2;1239;186801;3085636;186803;2719313;
G_positive_5,Coprococcus,33042,G,9844,1865,11709,0.00128,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__,2;1239;186801;3085636;186803;33042;
G_positive_5,Anaerobutyricum,2569097,G,6055,705,6760,0.00074,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__,2;1239;186801;3085636;186803;2569097;
G_positive_5,Lachnoclostridium,1506553,G,3485,291,3776,0.00041,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__,2;1239;186801;3085636;186803;1506553;
G_positive_5,Lacrimispora,2719231,G,2528,12,2540,0.00028,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__,2;1239;186801;3085636;186803;2719231;
G_positive_5,Sellimonas,1769710,G,1452,79,1531,0.00017,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__,2;1239;186801;3085636;186803;1769710;
G_positive_5,Marvinbryantia,248744,G,287,4,291,0.00003,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__,2;1239;186801;3085636;186803;248744;
G_positive_5,Claveliimonas,3076670,G,286,20,306,0.00003,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Claveliimonas;s__,2;1239;186801;3085636;186803;3076670;
