sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR23930643,Viruses,10239,D,1009,0,1009,0.00020,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930643,Duplodnaviria,2731341,D,993,0,993,0.00019,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930643,Monodnaviria,2731342,D,16,0,16,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931017,Bacteria,2,D,7224758,0,7224758,0.99977,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23931017,Eukaryota,2759,D,759,0,759,0.00011,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23931017,Archaea,2157,D,16,0,16,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23931017,Viruses,10239,D,433,0,433,0.00006,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931017,Duplodnaviria,2731341,D,432,0,432,0.00006,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930642,Bacteria,2,D,6585151,0,6585151,0.97907,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930642,Eukaryota,2759,D,731,0,731,0.00011,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930642,Archaea,2157,D,32,0,32,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23930642,Viruses,10239,D,69994,0,69994,0.01041,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930642,Duplodnaviria,2731341,D,69993,0,69993,0.01041,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931011,Bacteria,2,D,7235324,0,7235324,0.99914,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23931011,Archaea,2157,D,1129,0,1129,0.00016,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23931011,Eukaryota,2759,D,207,0,207,0.00003,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23931011,Viruses,10239,D,2462,0,2462,0.00034,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931011,Duplodnaviria,2731341,D,2462,0,2462,0.00034,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795482,Bacteria,2,D,10955567,0,10955567,0.99997,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795482,Eukaryota,2759,D,294,0,294,0.00003,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795482,Archaea,2157,D,58,0,58,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22894878,Bacteria,2,D,7227426,0,7227426,0.99974,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22894878,Eukaryota,2759,D,1012,0,1012,0.00014,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22894878,Archaea,2157,D,16,0,16,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22894878,Viruses,10239,D,431,0,431,0.00006,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22894878,Duplodnaviria,2731341,D,430,0,430,0.00006,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931012,Bacteria,2,D,5147432,0,5147432,0.99960,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23931012,Eukaryota,2759,D,1521,0,1521,0.00030,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23931012,Archaea,2157,D,44,0,44,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23931012,Viruses,10239,D,239,0,239,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931012,Duplodnaviria,2731341,D,223,0,223,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931012,Monodnaviria,2731342,D,16,0,16,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930993,Bacteria,2,D,11446135,0,11446135,0.99998,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930993,Eukaryota,2759,D,233,0,233,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795474,Bacteria,2,D,11829,0,11829,0.97979,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795474,Eukaryota,2759,D,204,0,204,0.01690,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795474,Viruses,10239,D,20,0,20,0.00166,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795474,Duplodnaviria,2731341,D,20,0,20,0.00166,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795477,Bacteria,2,D,1543969,0,1543969,0.98816,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795477,Archaea,2157,D,17217,0,17217,0.01102,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795477,Eukaryota,2759,D,211,0,211,0.00014,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795477,Viruses,10239,D,537,0,537,0.00034,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795477,Duplodnaviria,2731341,D,535,0,535,0.00034,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795491,Bacteria,2,D,2947311,0,2947311,0.98117,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795491,Archaea,2157,D,52064,0,52064,0.01733,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795491,Eukaryota,2759,D,949,0,949,0.00032,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795491,Viruses,10239,D,1772,0,1772,0.00059,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795491,Duplodnaviria,2731341,D,1772,0,1772,0.00059,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795508,Bacteria,2,D,1252129,0,1252129,0.99554,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795508,Archaea,2157,D,2004,0,2004,0.00159,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795508,Eukaryota,2759,D,1557,0,1557,0.00124,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795508,Viruses,10239,D,1022,0,1022,0.00081,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795508,Duplodnaviria,2731341,D,1022,0,1022,0.00081,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795500,Bacteria,2,D,1515356,0,1515356,0.99016,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795500,Archaea,2157,D,14622,0,14622,0.00955,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795500,Eukaryota,2759,D,297,0,297,0.00019,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795500,Viruses,10239,D,72,0,72,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795500,Duplodnaviria,2731341,D,72,0,72,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795483,Bacteria,2,D,1359698,0,1359698,0.99978,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795483,Archaea,2157,D,265,0,265,0.00019,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795483,Eukaryota,2759,D,30,0,30,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930539,Bacteria,2,D,2780745,0,2780745,0.99765,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930539,Archaea,2157,D,5373,0,5373,0.00193,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23930539,Eukaryota,2759,D,136,0,136,0.00005,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930539,Viruses,10239,D,526,0,526,0.00019,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930539,Duplodnaviria,2731341,D,520,0,520,0.00019,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930547,Bacteria,2,D,2479243,0,2479243,0.99929,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930547,Eukaryota,2759,D,1730,0,1730,0.00070,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930547,Archaea,2157,D,10,0,10,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23930547,Viruses,10239,D,16,0,16,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930547,Duplodnaviria,2731341,D,16,0,16,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795506,Bacteria,2,D,1270161,0,1270161,0.99569,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795506,Archaea,2157,D,2071,0,2071,0.00162,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795506,Eukaryota,2759,D,1538,0,1538,0.00121,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795506,Viruses,10239,D,945,0,945,0.00074,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795506,Duplodnaviria,2731341,D,945,0,945,0.00074,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795510,Bacteria,2,D,2583528,0,2583528,0.99954,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795510,Eukaryota,2759,D,315,0,315,0.00012,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795510,Archaea,2157,D,15,0,15,0.00001,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795510,Viruses,10239,D,429,0,429,0.00017,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795510,Duplodnaviria,2731341,D,427,0,427,0.00017,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930546,Bacteria,2,D,896371,0,896371,0.98758,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930546,Archaea,2157,D,10943,0,10943,0.01206,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23930546,Eukaryota,2759,D,165,0,165,0.00018,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930546,Viruses,10239,D,84,0,84,0.00009,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930546,Duplodnaviria,2731341,D,84,0,84,0.00009,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931007,Bacteria,2,D,2289510,0,2289510,0.97622,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23931007,Archaea,2157,D,54458,0,54458,0.02322,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23931007,Eukaryota,2759,D,807,0,807,0.00034,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23931007,Viruses,10239,D,255,0,255,0.00011,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23931007,Duplodnaviria,2731341,D,255,0,255,0.00011,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795497,Bacteria,2,D,4705363,0,4705363,0.99938,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795497,Eukaryota,2759,D,667,0,667,0.00014,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795497,Archaea,2157,D,22,0,22,0.00000,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795497,Viruses,10239,D,1115,0,1115,0.00024,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795497,Duplodnaviria,2731341,D,1115,0,1115,0.00024,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795499,Bacteria,2,D,1134712,0,1134712,0.97617,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795499,Archaea,2157,D,27010,0,27010,0.02324,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795499,Eukaryota,2759,D,436,0,436,0.00038,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795499,Viruses,10239,D,129,0,129,0.00011,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795499,Duplodnaviria,2731341,D,129,0,129,0.00011,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930540,Bacteria,2,D,2745000,0,2745000,0.99760,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR23930540,Archaea,2157,D,5485,0,5485,0.00199,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR23930540,Eukaryota,2759,D,135,0,135,0.00005,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR23930540,Viruses,10239,D,489,0,489,0.00018,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR23930540,Duplodnaviria,2731341,D,485,0,485,0.00018,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795479,Bacteria,2,D,1255982,0,1255982,0.99440,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795479,Archaea,2157,D,6482,0,6482,0.00513,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795479,Eukaryota,2759,D,181,0,181,0.00014,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795479,Viruses,10239,D,208,0,208,0.00016,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795479,Duplodnaviria,2731341,D,208,0,208,0.00016,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795504,Bacteria,2,D,3638736,0,3638736,0.99911,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795504,Archaea,2157,D,571,0,571,0.00016,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795504,Eukaryota,2759,D,247,0,247,0.00007,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795504,Viruses,10239,D,1212,0,1212,0.00033,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795504,Duplodnaviria,2731341,D,1212,0,1212,0.00033,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795484,Bacteria,2,D,1335354,0,1335354,0.99977,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR22795484,Archaea,2157,D,266,0,266,0.00020,k__Archaea;p__;c__;o__;f__;g__;s__,2157;;;;;;
D_SRR22795484,Eukaryota,2759,D,19,0,19,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR22795484,Viruses,10239,D,10,0,10,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795484,Duplodnaviria,2731341,D,10,0,10,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR22795496,Bacteria,2,D,4654407,0,4654407,0.99939,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
